state,district,total,Obama,Romney,winner
MO,Wayne,5718,31.671913256383352,66.28191675410983,Romney
MO,Webster,15421,28.57791323519876,69.39887166850399,Romney
MO,Worth,1048,32.53816793893129,63.35877862595419,Romney
MO,Wright,7956,24.547511312217196,73.29059829059828,Romney
MS,Adams,13621,58.72549739373028,40.68717421628368,Obama
MS,Alcorn,14682,23.49134995232257,75.10557144803161,Romney
MS,Amite,7661,42.00496018796502,57.34238350084846,Romney
MS,Attala,7853,42.88806825417039,56.691710174455615,Romney
MS,Benton,4080,49.65686274509804,49.75490196078432,Romney
MS,Bolivar,14258,68.53696170570906,30.48113339879366,Obama
MS,Calhoun,6273,35.86800573888092,63.143631436314365,Romney
MS,Carroll,5968,33.34450402144772,66.23659517426272,Romney
MS,Chickasaw,7641,51.22366182436854,47.127339353487756,Obama
MS,Choctaw,3847,33.35066285417208,65.8435144268261,Romney
MS,Claiborne,5258,88.11335108406239,11.563332065424115,Obama
MS,Clarke,7199,37.43575496596749,61.32796221697458,Romney
MS,Clay,9659,60.66880629464747,38.66859923387514,Obama
MS,Coahoma,9563,74.91373000104568,24.63662030743491,Obama
MS,Copiah,13002,55.383787109675424,43.947085063836326,Obama
MS,Covington,9145,41.55276107162385,57.75833788955713,Romney
MS,DeSoto,64026,32.76637615968513,66.22153500140567,Romney
MS,Forrest,27789,43.46683939688366,55.198099967613075,Romney
MS,Franklin,4443,38.39747918073374,60.882286743191536,Romney
MS,George,9826,13.759413800122125,85.00915937309179,Romney
MS,Greene,5919,22.38553809765163,76.4994086838993,Romney
MS,Grenada,11320,46.634275618374566,52.82685512367491,Romney
MS,Hancock,17023,22.786817834694236,75.53897667861129,Romney
MS,Harrison,61602,36.105970585370606,62.734976137138396,Romney
MS,Hinds,97639,72.21704441872613,27.089585104312825,Obama
MS,Holmes,8076,83.89053987122337,15.651312530955918,Obama
MS,Humphreys,4481,75.8536041062263,23.85628207989288,Obama
MS,Issaquena,787,60.86404066073698,38.373570520965686,Obama
MS,Itawamba,8729,18.318249513117195,79.33325695956009,Romney
MS,Jackson,49290,31.349158044228037,67.48224792047067,Romney
MS,Jasper,9340,54.571734475374726,44.89293361884369,Obama
MS,Jefferson,3953,88.74272704275234,10.90311156083987,Obama
MS,Jeff Davis,6618,61.861589604109994,36.85403445149593,Obama
MS,Jones,30038,30.448099074505624,68.69631799720354,Romney
MS,Kemper,5052,64.11322248614411,35.4117181314331,Obama
MS,Lafayette,17191,41.28904659414809,56.843697283462284,Romney
MS,Lamar,22780,22.11150131694469,76.69885864793679,Romney
MS,Lauderdale,30213,41.84291530136034,57.33293615331149,Romney
MS,Lawrence,6584,36.360874848116644,63.077156743620904,Romney
MS,Leake,7921,45.43618230021462,54.07145562428987,Romney
MS,Lee,34363,35.04641620347467,64.03399004743474,Romney
MS,Leflore,11600,72.61206896551724,26.853448275862068,Obama
MS,Lincoln,14303,34.111724812976306,65.25204502551911,Romney
MS,Lowndes,24674,48.78414525411364,50.25127664748318,Romney
MS,Madison,49571,41.80266688184624,57.5074136087632,Romney
MS,Marion,11041,34.716058328049996,64.46879811611267,Romney
MS,Marshall,16141,59.358156248063935,39.92317700266402,Obama
MS,Monroe,16789,41.634403478468045,57.54362975757935,Romney
MS,Montgomery,4807,46.702725192427714,52.902017890576246,Romney
MS,Neshoba,10890,27.823691460055088,71.3682277318641,Romney
MS,Newton,9039,33.95287089279788,65.37227569421397,Romney
MS,Noxubee,6264,78.544061302682,21.152618135376766,Obama
MS,Oktibbeha,16001,50.18436347728266,48.296981438660076,Obama
MS,Panola,16826,53.95815999049089,45.34054439557827,Obama
MS,Pearl River,19938,19.124285284381585,79.42622128598657,Romney
MS,Perry,5686,26.71473795286669,72.28279985930355,Romney
MS,Pike,17429,53.3822938780194,45.82018474955534,Obama
MS,Pontotoc,12348,22.554259799157762,76.14998380304503,Romney
MS,Prentiss,10033,28.07734476228446,70.51729293332005,Romney
MS,Quitman,3979,71.29932143754712,28.04724805227445,Obama
MS,Rankin,61438,23.478954393046646,75.38982388749633,Romney
MS,Scott,10584,45.10582010582012,54.119425547996975,Romney
MS,Sharkey,2258,69.57484499557131,29.89371124889282,Obama
MS,Simpson,12249,38.5582496530329,60.60902930851498,Romney
MS,Smith,8099,24.435115446351404,74.68823311519941,Romney
MS,Stone,6820,26.304985337243398,72.19941348973606,Romney
MS,Sunflower,10995,72.66030013642566,26.439290586630285,Obama
MS,Tallahatchie,6363,60.317460317460316,38.97532610403898,Obama
MS,Tate,11374,40.19694039036399,58.6073500967118,Romney
MS,Tippah,9008,25.02220248667851,73.54573712255771,Romney
MS,Tishomingo,7850,20.675159235668787,77.32484076433121,Romney
MS,Tunica,4262,79.09432191459409,20.34256217738152,Obama
MS,Union,10359,23.950188242108307,74.90105222511826,Romney
MS,Walthall,7476,45.291599785981816,53.665061530230076,Romney
MS,Warren,19429,50.94961140563076,48.32981625405322,Obama
MS,Washington,17137,71.12096633016279,28.418042831300696,Obama
MS,Wayne,10269,40.081799591002046,59.20732301100399,Romney
MS,Webster,4820,22.55186721991701,76.43153526970954,Romney
MS,Wilkinson,4238,69.37234544596508,30.084945729117518,Obama
MS,Winston,9758,46.70014347202295,52.74646443943431,Romney
MS,Yalobusha,6293,47.417765771492135,51.819481964087075,Romney
MS,Yazoo,10853,57.31134248594859,42.01603243342854,Obama
MT,Beaverhead,4749,28.363866077068852,68.45651716150768,Romney
MT,Big Horn,4561,62.0477965358474,36.285902214426656,Obama
MT,Blaine,2832,56.42655367231638,41.278248587570616,Obama
MT,Broadwater,3005,25.324459234608987,71.54742096505824,Romney
MT,Carbon,5806,36.61729245607992,60.506372717878044,Romney
MT,Carter,794,12.090680100755668,85.39042821158691,Romney
MT,Cascade,33952,44.0298067860509,53.13089066918002,Romney
MT,Chouteau,2804,34.55777460770328,62.446504992867325,Romney
MT,Custer,5336,34.18290854572714,62.837331334332845,Romney
MT,Daniels,1001,23.57642357642358,73.42657342657344,Romney
MT,Dawson,4417,27.59791713832918,68.46275752773376,Romney
MT,Deer Lodge,4408,64.17876588021778,32.46370235934664,Obama
MT,Fallon,1399,16.869192280200142,80.27162258756255,Romney
MT,Fergus,6044,26.935804103242887,70.20185307743216,Romney
MT,Flathead,42465,31.87095254915813,65.21606028494054,Romney
MT,Gallatin,47113,45.7071296669709,51.04960414323011,Romney
MT,Garfield,700,9.428571428571429,88.85714285714286,Romney
MT,Glacier,4287,64.94051784464659,32.446932586890604,Obama
MT,Golden Valley,479,22.964509394572023,73.2776617954071,Romney
MT,Granite,1705,31.260997067448677,64.92668621700881,Romney
MT,Hill,6757,49.903803463075334,46.366730797691275,Obama
MT,Jefferson,6490,34.76117103235748,62.28043143297381,Romney
MT,Judith Basin,1212,27.72277227722773,70.29702970297029,Romney
MT,Lake,13156,43.44025539677713,53.84615384615386,Romney
MT,Lewis and Clark,33032,46.86062000484379,50.47529668200535,Romney
MT,Liberty,983,26.144455747711092,71.00712105798577,Romney
MT,Lincoln,8869,28.684180854662305,68.1587552147931,Romney
MT,McCone,988,22.36842105263158,75.10121457489879,Romney
MT,Madison,4511,28.485923298603417,69.05342496120595,Romney
MT,Meagher,972,27.67489711934156,68.93004115226337,Romney
MT,Mineral,2009,34.74365355898457,60.32852165256346,Romney
MT,Missoula,59374,57.90413312224207,39.217502610570286,Obama
MT,Musselshell,2353,20.484487887802803,76.1580960475988,Romney
MT,Park,8634,43.178132962705575,53.706277507528384,Romney
MT,Petroleum,298,16.44295302013423,80.53691275167785,Romney
MT,Phillips,2228,21.14003590664273,75.76301615798924,Romney
MT,Pondera,2704,35.835798816568044,61.612426035502956,Romney
MT,Powder River,1019,16.683022571148186,81.74681059862611,Romney
MT,Powell,2763,31.99420919290625,65.07419471588852,Romney
MT,Prairie,701,23.82310984308131,73.89443651925818,Romney
MT,Ravalli,19797,32.66151437086427,64.74213264636056,Romney
MT,Richland,4602,21.555845284658844,75.59756627553239,Romney
MT,Roosevelt,3618,56.49530127142067,41.54228855721393,Obama
MT,Rosebud,3610,40.94182825484764,56.37119113573407,Romney
MT,Sanders,5888,29.144021739130434,67.44225543478261,Romney
MT,Sheridan,1920,34.427083333333336,62.65625,Romney
MT,Silver Bow,16617,64.88535836793645,32.340374315460075,Obama
MT,Stillwater,4560,26.51315789473684,70.98684210526315,Romney
MT,Sweet Grass,2105,22.470308788598576,75.24940617577197,Romney
MT,Teton,3250,33.015384615384605,64.33846153846153,Romney
MT,Toole,2102,27.68791627021884,68.50618458610846,Romney
MT,Treasure,453,25.16556291390729,69.97792494481236,Romney
MT,Valley,3860,35.906735751295344,60.54404145077721,Romney
MT,Wheatland,989,27.502527805864506,69.76744186046511,Romney
MT,Wibaux,544,4.595588235294118,77.38970588235293,Romney
MT,Yellowstone,68561,38.323536704540494,58.95625793089365,Romney
NC,Alamance,66638,42.529787808757774,56.59233470392269,Romney
NC,Alexander,17060,26.91090269636577,71.5533411488863,Romney
NC,Alleghany,5025,31.32338308457712,67.22388059701493,Romney
NC,Anson,11072,62.26517341040464,37.25614161849711,Obama
NC,Ashe,12486,32.83677719045331,65.72961717123178,Romney
NC,Avery,7657,24.304557920856727,74.546166906099,Romney
NC,Beaufort,23468,40.050281234020794,59.30628941537414,Romney
NC,Bertie,9941,65.75797203500655,33.86983200885223,Obama
NC,Bladen,16351,50.62075714023607,48.6025319552321,Obama
NC,Brunswick,56985,38.48732122488374,60.694919715714654,Romney
NC,Buncombe,126201,55.519369894057895,43.12881831364253,Obama
NC,Burke,36116,37.59275667294274,61.216635286299706,Romney
NC,Cabarrus,82445,39.363211838195156,59.58517799745285,Romney
NC,Caldwell,34338,31.43747451802668,67.18213058419244,Romney
NC,Camden,4520,32.21238938053098,66.26106194690266,Romney
NC,Carteret,35124,29.03143149982917,70.03188702881219,Romney
NC,Caswell,10736,48.276825633383005,50.959388971684035,Romney
NC,Catawba,69102,34.6646985615467,64.23258371682441,Romney
NC,Chatham,35157,51.915692465227394,47.1541940438604,Obama
NC,Cherokee,12695,26.30169358014967,72.47735328869635,Romney
NC,Chowan,7424,47.2386853448276,52.1551724137931,Romney
NC,Clay,5592,28.129470672389132,70.67238912732475,Romney
NC,Cleveland,42542,39.33524516947957,59.79972732828736,Romney
NC,Columbus,24017,45.68847066661114,53.557896489986256,Romney
NC,Craven,45585,40.706372710321375,58.47098826368322,Romney
NC,Cumberland,126092,59.47324175998477,39.805062969895,Obama
NC,Currituck,11153,31.56998117098539,66.62781314444544,Romney
NC,Dare,17614,41.205858975814685,57.35210627909618,Romney
NC,Davidson,69994,28.98962768237277,69.9131354116067,Romney
NC,Davie,20418,27.68145753746694,71.3488098736409,Romney
NC,Duplin,20375,43.79386503067485,55.607361963190186,Romney
NC,Durham,143828,75.9135912339739,23.170731707317074,Obama
NC,Edgecombe,26826,68.02728696041154,31.663311712517704,Obama
NC,Forsyth,172332,53.15669753731171,45.94445604995009,Obama
NC,Franklin,28059,47.4607077942906,51.60554545778539,Romney
NC,Gaston,89638,36.70653071242107,62.26935005243311,Romney
NC,Gates,5310,51.69491525423729,47.68361581920905,Obama
NC,Graham,3910,28.51662404092072,70.153452685422,Romney
NC,Granville,26068,51.89887985269296,47.30704311799908,Obama
NC,Greene,8194,45.899438613619715,53.612399316573104,Romney
NC,Guilford,251529,57.83945389994793,41.33280854295131,Obama
NC,Halifax,25724,65.81791323277872,33.76613279427772,Obama
NC,Harnett,42343,39.81295609663936,59.20695274307442,Romney
NC,Haywood,27679,42.422052819827314,56.19061382275372,Romney
NC,Henderson,51961,35.640191682223204,63.23973749542926,Romney
NC,Hertford,10872,71.88189845474614,27.60301692420898,Obama
NC,Hoke,16800,59.01785714285714,40.00595238095238,Obama
NC,Hyde,2358,49.06700593723495,50.16963528413911,Romney
NC,Iredell,75762,34.254639529051516,64.76993743565376,Romney
NC,Jackson,16556,48.63493597487315,49.673834259482966,Romney
NC,Johnston,76021,35.584904171215854,63.41142579024218,Romney
NC,Jones,5192,44.973035439137135,54.41063174114022,Romney
NC,Lee,23800,44.441176470588225,54.62184873949579,Romney
NC,Lenoir,27247,48.996219767313825,50.511982970602254,Romney
NC,Lincoln,36532,30.055841454067675,68.9368225117705,Romney
NC,McDowell,17953,33.454018826936995,65.34840973653428,Romney
NC,Macon,16750,33.982089552238804,64.57910447761193,Romney
NC,Madison,10023,44.55751770926869,53.66656689613889,Romney
NC,Martin,12541,51.94163144884778,47.54804242085957,Obama
NC,Mecklenburg,445062,60.82410989929493,38.30702239238578,Obama
NC,Mitchell,7673,23.589208914375078,75.3030105564968,Romney
NC,Montgomery,11178,41.948470209339774,57.156915369475755,Romney
NC,Moore,46044,35.555121188428465,63.71297020241508,Romney
NC,Nash,48235,50.200062195501204,49.27749559448533,Obama
NC,New Hanover,102067,47.06516307915389,51.72288790696308,Romney
NC,Northampton,10719,67.26373728892621,32.40973971452561,Obama
NC,Onslow,50353,35.97600937382083,62.9456040355093,Romney
NC,Orange,75848,70.40923953169495,28.21168653095665,Obama
NC,Pamlico,6712,39.213349225268175,60.071513706793795,Romney
NC,Pasquotank,17343,57.48717061638703,41.60756501182033,Obama
NC,Pender,24036,39.33682809119654,59.777001164919284,Romney
NC,Perquimans,6621,41.489201027035186,57.60459145144237,Romney
NC,Person,19008,44.10774410774409,55.06628787878788,Romney
NC,Pitt,76814,52.98643476449606,46.25979639128282,Obama
NC,Polk,10323,38.74842584520004,60.244115082824756,Romney
NC,Randolph,60202,24.376266569216966,74.60383375967575,Romney
NC,Richmond,19127,50.95937679719768,48.28776075704502,Obama
NC,Robeson,41380,57.8951184146931,41.30739487675205,Obama
NC,Rockingham,41549,38.91790416135166,60.258971335050184,Romney
NC,Rowan,61803,36.4529229972655,62.49211203339644,Romney
NC,Rutherford,28373,32.69657773235118,66.24960349628168,Romney
NC,Sampson,26005,44.20688329167468,55.2124591424726,Romney
NC,Scotland,14020,57.99572039942939,41.3623395149786,Obama
NC,Stanly,28276,29.30753996321969,69.66331871551847,Romney
NC,Stokes,21396,27.897737894933638,70.77023742755654,Romney
NC,Surry,29096,30.949271377508936,67.88905691503986,Romney
NC,Swain,5705,45.88957055214725,52.164767747589856,Romney
NC,Transylvania,16469,40.925374946869866,57.81771813710608,Romney
NC,Tyrrell,1775,47.04225352112676,52.33802816901408,Romney
NC,Union,93389,34.299542772703425,64.74852498688283,Romney
NC,Vance,20770,63.967260471834365,35.657197881559945,Obama
NC,Wake,526805,54.467782196448404,44.216171068991365,Obama
NC,Warren,9777,67.86335276669735,31.819576557226142,Obama
NC,Washington,6456,59.03035935563816,40.50495662949194,Obama
NC,Watauga,28168,47.46875887531951,50.14200511218404,Romney
NC,Wayne,50988,45.41068486702754,54.004863889542634,Romney
NC,Wilkes,28852,28.036184666574243,70.74032995979479,Romney
NC,Wilson,38890,53.34276163538184,46.037541784520435,Obama
NC,Yadkin,16657,23.581677372876268,75.0435252446419,Romney
NC,Yancey,9344,42.315924657534254,56.17508561643836,Romney
ND,Adams,1281,25.60499609679937,71.50663544106169,Romney
ND,Barnes,5471,43.66660573935295,53.97550721988667,Romney
ND,Benson,2148,57.355679702048405,40.36312849162011,Obama
ND,Billings,577,15.424610051993067,81.80242634315422,Romney
ND,Bottineau,3484,33.38117106773823,64.46613088404133,Romney
ND,Bowman,1728,23.842592592592588,73.90046296296295,Romney
ND,Burke,1015,22.660098522167488,75.4679802955665,Romney
ND,Burleigh,42876,32.73626271107379,64.86379326429704,Romney
ND,Cass,73275,47.26305015353122,50.21084953940635,Romney
ND,Cavalier,2054,39.82473222979552,58.033106134371955,Romney
ND,Dickey,2513,33.784321528054114,63.70871468364505,Romney
ND,Divide,1151,33.18853171155517,63.5099913119027,Romney
ND,Dunn,2002,24.625374625374626,74.62537462537462,Romney
ND,Eddy,1147,42.19703574542285,55.013077593722755,Romney
ND,Emmons,1862,20.56928034371645,76.79914070891516,Romney
ND,Foster,1674,36.08124253285544,61.40979689366786,Romney
ND,Golden Valley,924,17.424242424242426,80.08658008658007,Romney
ND,Grand Forks,29796,47.013021882131824,50.48999865753792,Romney
ND,Grant,1383,23.93347794649313,73.17425885755604,Romney
ND,Griggs,1335,40.0749063670412,57.67790262172284,Romney
ND,Hettinger,1351,23.1680236861584,73.87120651369356,Romney
ND,Kidder,1310,30.0,66.41221374045801,Romney
ND,LaMoure,2179,33.82285452042221,63.056447911886174,Romney
ND,Logan,1042,21.209213051823426,76.67946257197697,Romney
ND,McHenry,2653,34.82849604221636,62.231436110064074,Romney
ND,McIntosh,1510,30.198675496688754,68.0794701986755,Romney
ND,McKenzie,3423,27.05229330996202,71.57464212678939,Romney
ND,McLean,4894,33.91908459337965,63.95586432366163,Romney
ND,Mercer,4394,26.422394173873464,71.27901684114701,Romney
ND,Morton,13510,33.06439674315322,64.16728349370835,Romney
ND,Mountrail,3444,40.6794425087108,56.91056910569105,Romney
ND,Nelson,1668,45.92326139088729,51.67865707434054,Romney
ND,Oliver,1010,27.821782178217827,68.61386138613862,Romney
ND,Pembina,3226,38.59268443893368,58.67947923124612,Romney
ND,Pierce,2162,30.342275670675306,67.62257169287696,Romney
ND,Ramsey,4971,43.492255079460875,53.490243411788384,Romney
ND,Ransom,2412,55.597014925373145,41.7910447761194,Obama
ND,Renville,1272,31.289308176100626,66.82389937106919,Romney
ND,Richland,7549,42.257252616240564,55.80871638627632,Romney
ND,Rolette,4528,74.00618374558304,24.072438162544174,Obama
ND,Sargent,1987,54.001006542526426,44.08656265727228,Obama
ND,Sheridan,808,19.925742574257427,78.83663366336634,Romney
ND,Sioux,1138,79.08611599297012,19.59578207381371,Obama
ND,Slope,434,19.12442396313364,78.57142857142857,Romney
ND,Stark,11539,24.308865586272642,73.74122540948089,Romney
ND,Steele,1028,50.097276264591436,48.15175097276265,Obama
ND,Stutsman,9431,37.75845615523274,59.81338140176016,Romney
ND,Towner,1164,43.90034364261167,53.1786941580756,Romney
ND,Traill,3841,46.44623795886488,51.106482686800305,Romney
ND,Walsh,5061,41.84943687018376,55.502865046433506,Romney
ND,Ward,25231,33.33993896397289,64.11160873528597,Romney
ND,Wells,2359,28.44425604069521,69.77532852903771,Romney
ND,Williams,9600,23.833333333333336,73.82291666666667,Romney
NE,Adams,12451,32.05365030921211,66.13926592241587,Romney
NE,Antelope,3209,17.79370520411343,80.55468993455905,Romney
NE,Arthur,261,11.494252873563216,86.97318007662834,Romney
NE,Banner,402,13.681592039800991,84.32835820895522,Romney
NE,Blaine,301,9.634551495016613,89.03654485049833,Romney
NE,Boone,2799,21.972132904608788,76.31296891747053,Romney
NE,Box Butte,4541,35.98326359832636,61.55031931292668,Romney
NE,Boyd,1047,17.765042979942695,81.37535816618913,Romney
NE,Brown,1545,14.433656957928806,84.01294498381877,Romney
NE,Buffalo,19057,27.632890801280368,70.19992653618094,Romney
NE,Burt,3343,38.28896201017051,60.305115166018545,Romney
NE,Butler,3818,26.925091671031954,71.4772132006286,Romney
NE,Cass,11952,35.96050870147256,62.35776439089692,Romney
NE,Cedar,4260,22.347417840375584,75.84507042253522,Romney
NE,Chase,1849,13.628988642509466,85.0730124391563,Romney
NE,Cherry,3052,14.285714285714285,83.78112712975098,Romney
NE,Cheyenne,4197,23.42149154157732,74.67238503693115,Romney
NE,Clay,2916,22.70233196159122,75.89163237311386,Romney
NE,Colfax,3047,31.473580571053496,67.11519527404005,Romney
NE,Cuming,3928,25.84012219959267,72.75967413441957,Romney
NE,Custer,5414,19.689693387513856,78.51865533801254,Romney
NE,Dakota,5977,47.36489877865151,50.99548268362054,Romney
NE,Dawes,3634,30.324711062190428,67.00605393505779,Romney
NE,Dawson,7680,28.085937500000004,69.921875,Romney
NE,Deuel,1012,21.245059288537547,75.39525691699605,Romney
NE,Dixon,2666,32.63315828957239,65.45386346586646,Romney
NE,Dodge,14759,37.86164374280101,60.552882986652214,Romney
NE,Douglas,210501,47.15464534610287,51.457712789963,Romney
NE,Dundy,981,17.940876656472987,80.63200815494393,Romney
NE,Fillmore,2815,28.206039076376552,70.05328596802842,Romney
NE,Franklin,1527,24.95088408644401,72.69155206286838,Romney
NE,Frontier,1422,26.79324894514768,70.67510548523207,Romney
NE,Furnas,2215,19.051918735891647,79.77426636568849,Romney
NE,Gage,9552,40.515075376884425,57.26549413735344,Romney
NE,Garden,1088,22.242647058823533,76.19485294117648,Romney
NE,Garfield,928,15.840517241379313,82.11206896551724,Romney
NE,Gosper,975,23.58974358974359,75.07692307692308,Romney
NE,Grant,363,8.264462809917356,88.70523415977961,Romney
NE,Greeley,1181,28.7891617273497,69.43268416596105,Romney
NE,Hall,19721,35.3481060798134,62.937984889204394,Romney
NE,Hamilton,4824,23.548922056384743,74.25373134328358,Romney
NE,Harlan,1584,19.633838383838388,78.78787878787878,Romney
NE,Hayes,535,9.345794392523365,88.41121495327103,Romney
NE,Hitchcock,1739,17.82633697527315,79.700977573318,Romney
NE,Holt,4749,18.15118972415245,79.78521794061908,Romney
NE,Hooker,394,14.974619289340104,83.75634517766497,Romney
NE,Howard,2856,32.002801120448176,66.17647058823529,Romney
NE,Jefferson,3416,34.68969555035129,63.114754098360656,Romney
NE,Johnson,2057,38.405444822557115,59.455517744287796,Romney
NE,Kearney,3156,24.1128010139417,74.17617237008872,Romney
NE,Keith,4026,22.85146547441629,75.40983606557377,Romney
NE,Keya Paha,481,16.632016632016633,81.4968814968815,Romney
NE,Kimball,1665,23.483483483483482,73.3933933933934,Romney
NE,Knox,4015,26.27646326276464,71.68119551681195,Romney
NE,Lancaster,123206,48.67457753680827,49.65423761829781,Romney
NE,Lincoln,15266,28.49469409144504,69.07506878029608,Romney
NE,Logan,431,15.777262180974471,82.5986078886311,Romney
NE,Loup,356,17.415730337078653,81.46067415730337,Romney
NE,McPherson,290,14.13793103448276,81.72413793103449,Romney
NE,Madison,13512,24.92599171107164,73.07578448786262,Romney
NE,Merrick,3457,26.641596760196705,71.65172114550187,Romney
NE,Morrill,2152,20.910780669144984,77.04460966542752,Romney
NE,Nance,1604,29.738154613466328,68.45386533665835,Romney
NE,Nemaha,3126,34.836852207293674,63.307741522712725,Romney
NE,Nuckolls,2170,26.12903225806452,72.02764976958525,Romney
NE,Otoe,6905,36.81390296886315,61.202027516292546,Romney
NE,Pawnee,1330,29.774436090225574,67.44360902255639,Romney
NE,Perkins,1391,17.038102084831053,81.45219266714594,Romney
NE,Phelps,4336,20.179889298892988,77.76752767527675,Romney
NE,Pierce,3414,18.658465143526648,79.29115407147042,Romney
NE,Platte,13249,23.360253604045592,75.19812816061591,Romney
NE,Polk,2446,21.545380212591986,77.10547833197056,Romney
NE,Red Willow,4868,19.309778142974526,79.19063270336893,Romney
NE,Richardson,3680,32.065217391304344,65.40760869565217,Romney
NE,Rock,784,13.137755102040815,85.33163265306123,Romney
NE,Saline,4832,46.192052980132466,52.110927152317885,Romney
NE,Sarpy,66166,37.34395308768854,60.934618988604406,Romney
NE,Saunders,10203,32.13760658629815,65.91198667058708,Romney
NE,Scotts Bluff,13867,30.23725391216557,67.98153890531478,Romney
NE,Seward,7445,31.725990597716585,66.44728005372733,Romney
NE,Sheridan,2450,15.877551020408163,82.04081632653059,Romney
NE,Sherman,1508,36.40583554376658,60.941644562334226,Romney
NE,Sioux,735,13.741496598639454,84.76190476190476,Romney
NE,Stanton,2623,23.141441097979413,74.1517346549752,Romney
NE,Thayer,2627,27.559954320517697,70.53673391701561,Romney
NE,Thomas,408,10.294117647058822,88.23529411764706,Romney
NE,Thurston,1993,57.85248369292524,41.29453085800301,Obama
NE,Valley,2168,22.7859778597786,75.7841328413284,Romney
NE,Washington,10121,30.659025787965607,67.75022231004841,Romney
NE,Wayne,3659,29.352282044274396,68.13336977316207,Romney
NE,Webster,1730,25.433526011560694,72.54335260115606,Romney
NE,Wheeler,446,20.85201793721973,77.3542600896861,Romney
NE,York,6246,21.64585334614153,77.07332692923471,Romney
NH,Acworth,539,58.62708719851578,39.332096474953616,Obama
NH,Albany,403,58.31265508684863,38.95781637717122,Obama
NH,Alexandria,926,50.971922246220295,46.65226781857452,Obama
NH,Allenstown,2167,53.02261190586064,45.26995846792803,Obama
NH,Alstead,1027,61.733203505355405,37.293086660175284,Obama
NH,Alton,3371,35.80539899139721,63.690299614357755,Romney
NH,Amherst,7508,46.6302610548748,52.02450719232819,Romney
NH,Andover,1370,56.715328467153284,41.67883211678832,Obama
NH,Antrim,1480,54.729729729729726,44.25675675675675,Obama
NH,Ashland,1138,51.5817223198594,45.86994727592268,Obama
NH,Atkinson,4353,37.44543992648747,61.819434872501716,Romney
NH,Auburn,3244,37.57706535141801,61.52897657213317,Romney
NH,Barnstead,2410,46.6804979253112,52.0331950207469,Romney
NH,Barrington,4926,52.3142509135201,46.10231425091352,Obama
NH,Bartlett,1829,56.806998359759426,42.318206670311646,Obama
NH,Bath,544,48.529411764705884,50.0,Romney
NH,Bedford,12804,36.808809746954076,62.40237425804435,Romney
NH,Belmont,3642,48.92915980230643,49.8627127951675,Romney
NH,Bennington,771,51.232166018158225,47.08171206225681,Obama
NH,Benton,179,44.1340782122905,53.63128491620112,Romney
NH,Berlin,4151,68.97133220910625,30.065044567574077,Obama
NH,Bethlehem,1417,60.832745236414965,37.68525052928723,Obama
NH,Boscawen,1803,55.46311702717692,42.484747642817524,Obama
NH,Bow,4902,51.18319053447572,47.98041615667075,Obama
NH,Bradford,976,51.53688524590165,46.72131147540984,Obama
NH,Brentwood,2431,44.960921431509675,53.51707116413,Romney
NH,Bridgewater,699,49.070100143061524,50.35765379113018,Romney
NH,Bristol,1621,48.05675508945096,50.64774830351635,Romney
NH,Brookfield,434,39.40092165898618,57.83410138248848,Romney
NH,Brookline,2943,43.42507645259936,55.14780835881753,Romney
NH,Campton,1842,57.00325732899023,41.53094462540717,Obama
NH,Canaan,1821,59.80230642504119,38.93465129049972,Obama
NH,Candia,2487,37.67591475673503,61.43948532368315,Romney
NH,Canterbury,1556,58.161953727506415,40.4241645244216,Obama
NH,Carroll,506,54.1501976284585,44.66403162055336,Obama
NH,Center Harbor,716,43.01675977653631,56.703910614525135,Romney
NH,Charlestown,2253,60.58588548601864,37.99378606302707,Obama
NH,Chatham,217,48.38709677419354,50.691244239631345,Romney
NH,Chester,2737,39.53233467299964,59.26196565582755,Romney
NH,Chesterfield,2179,57.41165672326756,41.80816888480955,Obama
NH,Chichester,1544,47.34455958549223,50.77720207253886,Romney
NH,Claremont,5576,60.11477761836442,38.50430416068867,Obama
NH,Clarksville,159,45.283018867924525,52.20125786163522,Romney
NH,Colebrook,990,47.67676767676768,51.11111111111111,Romney
NH,Columbia,340,45.58823529411765,53.82352941176471,Romney
NH,Concord,21604,65.25180522125532,33.56785780411035,Obama
NH,Conway,5182,57.54534928598997,41.373986877653415,Obama
NH,Cornish,1042,60.9404990403071,37.90786948176583,Obama
NH,Croydon,439,44.64692482915717,53.07517084282461,Romney
NH,Dalton,492,48.98373983739839,48.780487804878035,Obama
NH,Danbury,629,48.80763116057235,49.76152623211447,Romney
NH,Danville,2368,41.51182432432432,57.26351351351351,Romney
NH,Deerfield,2655,42.67419962335217,55.932203389830505,Romney
NH,Deering,1034,49.12959381044488,48.839458413926494,Obama
NH,Derry,16109,47.01098764665715,51.57986218883853,Romney
NH,Dixville,10,50.0,50.0,
NH,Dorchester,195,47.17948717948718,49.74358974358975,Romney
NH,Dover,16163,60.16209862030564,38.124110623027896,Obama
NH,Dublin,1060,63.301886792452834,35.37735849056604,Obama
NH,Dummer,165,50.90909090909091,47.87878787878788,Obama
NH,Dunbarton,1772,44.80812641083522,54.06320541760722,Romney
NH,Durham,7398,68.58610435252771,29.96755879967559,Obama
NH,East Kingston,1529,38.71811641595814,59.908436886854155,Romney
NH,Easton,187,65.24064171122997,33.68983957219251,Obama
NH,Eaton,282,57.80141843971632,42.19858156028369,Obama
